R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-94.03956291,130481.2971,145.978187,130431.1505,25.98363601,130531.4436,-95.15110104,455.21146,142.0992628,469.86026,25.47943315,450.4506,-94.02237418,130481.2971,0.0,0.0,0.0,0.0,-95.87875744,458.32433,-42.45044304,10.62038,99.87800285,9.88794,59.999,0.0,8.663097028,0.015533116,0,-101.1923261,128674.4375,138.8589479,128533.9922,18.82232796,128751.7656,77.65960603,459.3544006,-45.24994178,475.0785828,-162.0016506,458.2672119,-101.1648619,128652.8438,0.0,0.0,0.0,0.0,76.78070412,464.0750732,134.2831447,9.847640991,-96.03424241,10.15090942,60.0,0.0,8.466649574,-3.135197908,0,-101.1843466,128224.7028,138.8505921,128199.6295,18.84458188,128199.6295,77.48681221,457.22567,-45.26939539,472.05758,-162.1413264,455.21146,-101.1614283,128199.6295,0.0,0.0,0.0,0.0,76.67321214,461.4372,133.7398085,9.70483,-93.89059389,9.52172,60.0,0.0,8.451801927,-3.128916424,0,-93.97653756,130506.3704,146.0412124,129879.5386,26.03520221,130581.5902,-95.08807568,451.91548,142.0648853,466.74739,25.35911201,449.35194,-93.97080798,130330.8575,0.0,0.0,0.0,0.0,-95.9131349,455.76079,-40.28466258,10.07105,94.42344464,9.88794,59.999,0.0,8.723326378,0.009327159,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
71.5910765,131484.2279,-48.38055622,131434.0813,-168.392296,131534.3744,68.22781424,430.49161,-51.92143539,429.20984,-172.0019301,429.94228,71.60826524,131484.2279,0.0,0.0,0.0,0.0,68.10749311,429.94228,0.0,0.0,0.0,0.0,60.0,0.0,8.641910078,0.055503593,0,65.12420766,129960.1328,-54.8135385,129813.8516,-174.8666397,130045.2422,-120.0338811,434.7781982,119.9844442,435.5506897,-0.024719238,435.3618774,65.14618038,129937.7031,0.0,0.0,0.0,0.0,-120.0228981,435.2245483,0.0,0.0,0.0,0.0,60.0,0.0,8.50635026,-3.051440116,0,65.12238299,129503.4396,-54.83779057,129478.3663,-174.826612,129528.5128,-120.0690355,432.1396,120.0461172,431.59027,-0.034377468,431.22405,65.15676046,129503.4396,0.0,0.0,0.0,0.0,-120.0174693,431.59027,0.0,0.0,0.0,0.0,60.001,0.0,8.499343069,-3.048352645,0,71.6426427,131509.3012,-48.34617875,130882.4694,-168.3350002,131559.4477,68.22208467,426.6463,-51.67506354,426.6463,-171.7555582,426.46319,71.65410186,131333.7883,0.0,0.0,0.0,0.0,68.26792129,426.6463,0.0,0.0,0.0,0.0,60.0,0.0,8.752013493,0.061400435,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
83.60600147,132311.6458,-36.38854957,131684.814,-156.3888302,132386.8656,89.38714562,259.10065,-34.87594099,272.65079,-150.2352635,257.81888,83.60600147,132111.0596,0.0,0.0,0.0,0.0,88.0406948,262.94596,147.4621477,8.42306,-83.76070007,8.23995,59.999,0.0,15.8950559,-0.120640013,0,79.38330252,131108.1288,-40.58260063,131108.1288,-160.5656925,131133.2021,-103.6824426,264.22773,132.0839605,277.41165,16.91371411,261.48108,79.41767998,131108.1288,0.0,0.0,0.0,0.0,-104.9429498,267.52371,-48.42066327,8.97239,86.20150028,8.42306,60.0,0.0,15.45125801,-3.102669906,0,79.36611378,131083.0556,-40.62270767,131057.9823,-160.6229883,131133.2021,-103.9001666,262.94596,132.0954197,274.48189,16.53556197,259.10065,79.37184336,131083.0556,0.0,0.0,0.0,0.0,-105.1320258,265.32639,-48.8274633,8.60617,87.0265595,7.3244,59.999,0.0,15.35429928,-3.095795248,0,83.48236279,132723.375,-36.46087826,132577.1094,-156.5029931,132816.6719,89.1238395,258.6250305,-34.86785958,271.8544006,-150.1693724,256.8397522,83.50982698,132703.6406,0.0,0.0,0.0,0.0,87.97577349,262.2642517,145.0112955,8.182525635,-80.34027087,8.31413269,60.0,0.0,15.99549275,-0.111763778,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
161.3105376,131885.4002,41.32744576,131258.5685,-78.67283485,131935.5467,159.5802051,359.26182,39.4997104,360.17737,-80.25992794,358.8956,161.3219968,131684.814,0.0,0.0,0.0,0.0,159.6145826,359.44493,0.0,0.0,0.0,0.0,59.999,0.0,10.48396597,0.032248069,0,155.8044132,130255.6377,35.84423966,130230.5644,-84.14458179,130280.7109,-30.18914623,364.20579,-150.309748,364.75512,89.84551185,364.02268,155.8387907,130255.6377,0.0,0.0,0.0,0.0,-30.21779412,364.3889,0.0,0.0,0.0,0.0,60.0,0.0,10.1916401,-3.036949097,0,155.7814949,130230.5644,35.8098622,130180.4178,-84.20187757,130280.7109,-30.45843639,361.64225,-150.41861,363.83957,89.86270059,360.36048,155.7986837,130230.5644,0.0,0.0,0.0,0.0,-30.33811525,362.00847,0.0,0.0,0.0,0.0,60.0,0.0,10.31716791,-3.024132715,0,161.1941583,132301.2031,41.25091725,132148.5,-78.8021874,132379.7969,159.5956481,357.885376,39.60846166,358.331665,-80.10406927,357.7709351,161.2161242,132275.0469,0.0,0.0,0.0,0.0,159.7055049,357.9883423,0.0,0.0,0.0,0.0,60.0,0.0,10.56221841,0.030110878,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
82.12777035,131459.1546,-37.87823984,130832.3229,-157.8727909,131509.3012,79.47497576,423.16721,-41.2128542,426.46319,-160.4109939,422.61788,82.13349993,131258.5685,0.0,0.0,0.0,0.0,79.28589969,424.08276,0.0,0.0,0.0,0.0,60.0,0.0,8.956242533,0.044193996,0,75.60751065,129428.2197,-44.38704039,129403.1465,-164.3586731,129478.3663,-108.7645782,428.4774,130.5140562,430.85783,11.31591645,427.56185,75.6189698,129453.293,0.0,0.0,0.0,0.0,-108.9765726,429.02673,0.0,0.0,0.0,0.0,60.0,0.0,8.691895256,-3.068516494,0,75.5674036,129403.1465,-44.4099587,129378.0732,-164.4159689,129478.3663,-109.0166797,425.54764,130.393735,429.20984,11.31018688,423.89965,75.58459233,129428.2197,0.0,0.0,0.0,0.0,-109.1083529,426.28008,0.0,0.0,0.0,0.0,60.0,0.01,8.788122342,-3.058878985,0,81.9992077,131861.9688,-37.95501971,131710.0625,-158.0081209,131947.3281,79.45587065,421.1769104,-41.18499909,424.1695557,-160.42512,421.5087891,82.01568895,131839.2969,0.0,0.0,0.0,0.0,79.28558721,422.2698364,0.0,0.0,0.0,0.0,60.0,0.0,9.021454722,0.040550195,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
124.8646923,131985.6933,4.898789148,131935.5467,-115.107221,132035.8398,123.9937964,330.69666,3.787251026,333.80953,-115.6801788,330.51355,124.881881,131985.6933,0.0,0.0,0.0,0.0,124.0339035,331.61221,0.0,0.0,0.0,0.0,60.0,0.0,11.50009719,0.020107405,0,119.8800652,131032.9453,-0.046691897,130880.3984,-120.1052839,131110.3125,-66.48651621,335.5293274,173.2351671,337.2573853,53.52813788,336.2159729,119.9075362,131007.3828,0.0,0.0,0.0,0.0,-66.57989856,336.3361206,0.0,0.0,0.0,0.0,60.0,0.0,11.17772502,-3.032514698,0,119.8914186,130556.5169,-0.068754935,130531.4436,-120.0575764,130581.5902,-66.49175212,333.2602,173.2509781,333.80953,53.4798806,332.71087,119.9200665,130556.5169,0.0,0.0,0.0,0.0,-66.58915495,333.2602,0.0,0.0,0.0,0.0,60.0,0.0,11.16765645,-3.030889366,0,124.9277177,132035.8398,4.944625772,131383.9348,-115.0499253,132085.9864,124.3547599,328.68245,3.987786254,329.78111,-115.7432042,328.31623,124.9391768,131835.2537,0.0,0.0,0.0,0.0,124.2000613,328.86556,0.0,0.0,0.0,0.0,59.999,0.0,11.46700077,0.008282488,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
73.20108791,130832.3229,-46.79346313,130782.1763,-166.7822846,130907.5427,68.38824243,500.80585,-51.92143539,500.62274,-171.8013949,501.53829,73.21827664,130832.3229,0.0,0.0,0.0,0.0,68.22781424,500.98896,0.0,0.0,0.0,0.0,60.0,0.0,7.426087365,0.078090798,0,65.61859041,128829.6797,-54.32464722,128684.625,-174.372257,128916.8438,-118.6331186,506.2808838,121.3302646,507.1849976,1.332092327,507.6026917,65.64606143,128809.6016,0.0,0.0,0.0,0.0,-118.6550981,507.0304871,0.0,0.0,0.0,0.0,60.0,0.0,7.242420725,-3.069213526,0,65.62085628,128375.1424,-54.34504687,128350.0691,-174.3395979,128400.2157,-118.7225847,503.18628,121.2837061,503.36939,1.249047993,503.36939,65.64377459,128375.1424,0.0,0.0,0.0,0.0,-118.7283143,503.36939,0.0,0.0,0.0,0.0,60.0,0.0,7.24848782,-3.065907655,0,73.25838369,130882.4694,-46.73616735,130255.6377,-166.7192592,130932.6159,68.26219171,497.87609,-51.71517059,498.42542,-171.6925329,497.50987,73.26984284,130681.8832,0.0,0.0,0.0,0.0,68.28511002,497.87609,0.0,0.0,0.0,0.0,60.0,0.0,7.478550369,0.088967199,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
73.40162313,131083.0556,-46.57000959,131057.9823,-166.5645606,131158.2754,69.58572422,464.18385,-50.95313672,468.39538,-170.0710623,464.73318,73.42454145,131108.1288,0.0,0.0,0.0,0.0,69.52269886,465.64873,0.0,0.0,0.0,0.0,60.0,0.0,8.169655255,0.065629931,0,66.3491816,129343.6328,-53.59405604,129192.1641,-173.6471641,129417.6719,-117.7157559,470.1404419,121.6983026,473.4764099,2.304382456,470.7641602,66.37115432,129316.7969,0.0,0.0,0.0,0.0,-117.9025342,471.456543,0.0,0.0,0.0,0.0,60.0,0.0,7.911048602,-3.074623066,0,66.35424225,128876.6078,-53.61166089,128851.5345,-173.6004823,128901.6811,-117.7084494,466.74739,121.7076948,469.49404,2.309019914,467.11361,66.38289014,128876.6078,0.0,0.0,0.0,0.0,-117.8975255,467.84605,0.0,0.0,0.0,0.0,60.0,0.0,7.931667677,-3.074888232,0,73.45891891,131133.2021,-46.53563212,130506.3704,-166.518724,131208.4219,69.77480029,461.80342,-50.71249445,464.55007,-170.1398173,461.25409,73.47610765,130957.6892,0.0,0.0,0.0,0.0,69.64302,462.53586,0.0,0.0,0.0,0.0,60.0,0.0,8.154688357,0.063362755,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-154.2402384,130732.0298,85.8061594,130706.9565,-34.21130995,130782.1763,-159.2192417,511.24312,81.17666041,510.69379,-39.40230757,511.24312,-154.2173201,130732.0298,0.0,0.0,0.0,0.0,-159.1504868,511.06001,0.0,0.0,0.0,0.0,60.0,0.0,7.209694028,0.090379393,0,-162.0016506,128682.7656,78.07708769,128537.8594,-41.98150843,128751.125,14.18609629,516.5691528,-105.7406652,516.5004883,133.8217244,518.6176147,-161.9686881,128656.1719,0.0,0.0,0.0,0.0,14.08721991,517.2214355,0.0,0.0,0.0,0.0,60.0,0.0,7.037246557,-3.078995792,0,-162.0038166,128224.7028,78.04831085,128199.6295,-41.94624018,128249.7761,14.12340965,512.89111,-105.7107132,512.708,133.7856452,514.5391,-161.9694391,128224.7028,0.0,0.0,0.0,0.0,14.06611387,513.44044,0.0,0.0,0.0,0.0,60.0,0.0,7.056463111,-3.076203508,0,-154.1829427,130782.1763,85.83480729,130155.3446,-34.15974375,130832.3229,-159.0473544,507.94714,81.16520126,506.84848,-39.3679301,508.86269,-154.1714835,130581.5902,0.0,0.0,0.0,0.0,-159.0874614,507.76403,0.0,0.0,0.0,0.0,60.0,0.0,7.254805139,0.083474999,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-165.0404929,134518.0936,74.98298665,133866.1885,-45.01729396,134568.2401,-159.6604192,349.19077,72.97763437,383.61545,-38.70329906,343.33125,-165.0290337,134317.5074,0.0,0.0,0.0,0.0,-161.9808983,357.98005,-102.4906904,21.42387,30.16622791,20.32521,59.977,0.02,13.02887044,-0.122394319,0,-170.7929892,132813.1112,69.26486785,132788.0379,-50.74114234,132838.1845,10.78879528,354.31785,-116.3734578,388.92564,131.6313239,348.82455,-170.7586117,132813.1112,0.0,0.0,0.0,0.0,8.508423258,363.29024,68.93828191,21.05765,-159.2536192,20.1421,59.973,0.02,12.61473033,3.086698791,0,-170.8101779,132788.0379,69.21330165,132762.9647,-50.78124938,132863.2577,10.50231638,353.95163,-116.4594014,386.3621,131.2875492,346.99345,-170.7987187,132813.1112,0.0,0.0,0.0,0.0,8.27924014,361.82536,68.14187057,20.87454,-158.6233656,19.04344,59.975,0.02,12.50261944,3.095501371,0,-165.149234,134926.0625,74.91302987,134783.5938,-45.1345833,135024.7344,-159.7988873,348.8388062,73.02887438,382.4501038,-38.82843015,343.5974121,-165.121763,134911.8125,0.0,0.0,0.0,0.0,-162.0401045,357.5592041,-102.7249181,20.69091797,29.88556102,19.96421814,59.97900009,0.01,13.03444722,-0.121688179,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-139.9277527,130982.7625,100.0957268,130957.6892,-19.89882422,131057.9823,-137.6473807,376.84038,98.01016044,394.78516,-17.25175921,373.5444,-139.9162936,131007.8358,0.0,0.0,0.0,0.0,-139.0110203,381.41813,-82.21371402,12.63459,48.52952525,11.71904,59.999,0.0,10.78270886,-0.059687352,0,-145.9451326,129648.5234,94.10614148,129497.6484,-25.93048192,129733.6875,33.45611754,381.0997009,-90.63995708,400.932312,154.0365708,378.4503784,-145.9231667,129624.3359,0.0,0.0,0.0,0.0,32.23114018,386.56427,90.58502187,12.31384277,-136.8594374,12.23945618,59.99900055,0.01,10.60031056,3.137331057,0,-145.9438096,129177.487,94.07966996,129152.4138,-25.88623318,129202.5603,33.1570676,380.13636,-90.70494855,398.08114,153.8850046,375.55861,-145.9151617,129177.487,0.0,0.0,0.0,0.0,32.05698864,384.34789,87.95475113,12.26837,-133.8085635,11.53593,59.999,0.01,10.53547542,-3.13452407,0,-139.8647274,131032.909,100.1415634,130406.0773,-19.83579887,131083.0556,-137.8078089,373.91062,98.18777735,392.95406,-17.16008596,370.24842,-139.8532682,130832.3229,0.0,0.0,0.0,0.0,-138.9823724,378.85459,-81.34281817,12.08526,53.81219612,11.71904,59.999,0.01,10.90485425,-0.046863171,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
55.82900756,92620.65938,-60.24078258,121053.7476,168.9423355,119975.597,-14.87398436,1085.65919,-94.33177139,334.90819,162.8517941,619.46113,54.78049479,110848.9267,-129.6259716,15720.94029,-135.9571552,2607.62008,9.047003585,609.39008,-37.30528204,381.60124,-44.86259536,203.2521,60.038,0.23,1.731743972,1.514946979,0,56.62628437,39772.42188,-74.42413859,114701.4766,164.4680865,131430.3906,164.6823222,1118.248047,78.57696874,367.3839722,-22.28851406,625.6828613,46.59576567,95062.54688,-130.7290694,28803.20898,-150.3616422,28361.43945,-173.9328026,644.1993408,142.8414946,371.0117188,135.5850197,199.1901398,60.04000092,0.150000006,0.730834918,-1.619379369,0,56.63114847,39640.83987,-74.44440632,114384.2577,164.5076421,130907.5427,-30.09747298,1027.61332,114.3279984,534.86431,-16.03708869,346.99345,46.60438706,94726.81406,-130.7948055,28658.74761,-150.240993,28282.64856,-74.63348239,411.63128,-9.820496609,452.46481,-7.04738088,336.55618,60.04,0.15,0.574714163,1.47481367,0,52.5173115,61153.70553,-58.00624718,117468.27,167.3094058,118145.2482,-1.758980431,1666.301,-59.78814592,535.59675,173.3712992,347.17656,54.19034826,98262.14513,-123.3692724,27279.71776,-122.1546019,9903.94165,17.93357899,749.28612,-16.35221547,440.37955,-16.59858732,553.17531,60.047,0.29,0.56645928,1.224885434,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
4.864411681,130882.4694,-115.1244098,130255.6377,124.8933402,130957.6892,5.964490647,436.16802,-119.1293848,464.91629,126.6981572,431.22405,4.875870837,130706.9565,0.0,0.0,0.0,0.0,4.4175046,443.67553,62.9394138,18.12789,-163.4419406,17.39545,59.988,0.04,9.581497503,-0.035859169,0,-2.263183291,128625.8751,-122.2233569,128600.8018,117.7772044,128650.9484,178.4419757,441.84443,53.40539608,469.49404,-60.87676573,436.16802,-2.240264979,128625.8751,0.0,0.0,0.0,0.0,176.9121784,448.80261,-125.1855487,18.12789,8.955330338,17.02923,59.986,0.03,9.251921176,3.112862813,0,-2.286101603,128575.7286,-122.2691935,128550.6553,117.7256382,128676.0216,178.0179869,441.11199,53.01578478,468.02916,-61.17470379,434.52003,-2.274642447,128600.8018,0.0,0.0,0.0,0.0,176.5340263,447.52084,-126.9903657,18.311,9.556936023,17.02923,59.986,0.04,9.264366772,3.122030502,0,4.759826925,131302.2813,-115.1944052,131140.3438,124.7579951,131391.4063,5.869445797,435.3561401,-119.3362456,463.6516724,126.5817239,430.9673462,4.776306463,131277.2656,0.0,0.0,0.0,0.0,4.281921577,442.8405762,62.10846058,18.07022095,-165.11078,17.58384705,59.98799896,0.039999999,9.633569496,-0.039693268,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
15.23494777,132211.3527,-104.7309554,132186.2794,135.2638763,132286.5725,15.13181537,293.34222,-104.6335525,292.976,135.2065805,291.69423,15.25213651,132236.426,0.0,0.0,0.0,0.0,15.22921819,292.60978,0.0,0.0,0.0,0.0,60.0,0.0,12.76592826,0.009164342,0,10.862732,131474.2188,-109.0695218,131317.4219,130.8773801,131550.125,-176.8551673,297.203064,63.21807945,297.3346558,-56.84601156,297.2717285,10.88470472,131443.9063,0.0,0.0,0.0,0.0,-176.8276963,297.2659912,0.0,0.0,0.0,0.0,59.99900055,0.0,12.56726836,-3.005913823,0,10.86900937,130982.7625,-109.0968938,130982.7625,130.9151266,131032.909,-176.8434235,294.99021,63.22589269,294.62399,-56.90616821,294.62399,10.89765726,131007.8358,0.0,0.0,0.0,0.0,-176.8434235,294.8071,0.0,0.0,0.0,0.0,60.0,0.0,12.5823697,-3.005994376,0,15.30370271,132261.4993,-104.6736596,131634.6675,135.3269016,132336.7191,15.37818722,290.41246,-104.5647976,290.59557,135.3612791,290.41246,15.31516186,132060.9131,0.0,0.0,0.0,0.0,15.38964638,290.41246,0.0,0.0,0.0,0.0,60.0,0.0,12.93618194,-0.000279818,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
141.4346317,132336.7191,21.44008069,131684.814,-98.54874076,132386.8656,146.6657364,257.26955,22.87820476,268.98859,-93.01969804,256.354,141.4460909,132136.1329,0.0,0.0,0.0,0.0,145.4682546,260.74864,-154.7329822,7.3244,-27.38165303,7.3244,60.0,0.0,15.82816361,-0.109615045,0,137.2806877,131158.2754,17.30905499,131133.2021,-102.6740369,131183.3486,-46.45541803,262.39663,-170.1512764,273.56634,73.85998937,260.19931,137.3093356,131158.2754,0.0,0.0,0.0,0.0,-47.62425193,265.32639,10.74295866,7.50751,141.4518205,6.95818,60.0,0.0,15.31482951,-3.090432017,0,137.2577694,131133.2021,17.26321837,131108.1288,-102.7141439,131208.4219,-46.70178988,260.74864,-170.2085722,271.73524,73.57924005,258.00199,137.2692286,131158.2754,0.0,0.0,0.0,0.0,-47.813328,263.31218,12.19254188,7.50751,144.1790996,6.59196,60.0,0.0,15.35606804,-3.082077557,0,141.3144009,132771.375,21.38214113,132610.2031,-98.66547033,132840.9531,146.7471334,256.0844421,23.06854387,267.7116394,-92.90863173,255.3977966,141.3473498,132738.6094,0.0,0.0,0.0,0.0,145.5990606,259.6035156,-154.6463018,7.038116455,-26.96319628,7.169723511,60.0,0.0,15.94345801,-0.112395066,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
143.8410545,137451.6661,23.85223301,136774.6879,-96.13658845,137501.8127,156.9560584,222.84487,25.93779939,260.0162,-81.76107737,217.16846,143.8525136,137226.0067,0.0,0.0,0.0,0.0,153.2662102,232.18348,-144.4884968,21.60698,-13.09208562,20.50832,59.99,-0.2,23.41769037,-0.279096292,0,139.9965077,136423.6621,20.03060452,136398.5888,-99.95248736,136448.7353,-37.45425107,227.42262,-168.3407298,264.22773,84.0128015,220.09822,140.0308851,136423.6621,0.0,0.0,0.0,0.0,-41.03523729,236.02879,20.0879003,22.15631,153.8277088,20.50832,59.988,-0.27,22.66864853,3.055797035,0,139.9793189,136373.5155,19.99049747,136348.4423,-100.0040536,136473.8086,-37.84959195,227.23951,-168.3120819,261.48108,83.46276202,218.99956,139.9907781,136398.5888,0.0,0.0,0.0,0.0,-41.30452745,234.93013,19.63526364,21.42387,153.9995962,19.22655,59.988,-0.27,22.20825601,3.069241287,0,143.7258949,137888.6719,23.78814698,137729.4219,-96.2539696,137969.9688,156.8820276,222.1641541,25.97992054,258.8253174,-81.93878102,217.8268433,143.7533659,137865.1094,0.0,0.0,0.0,0.0,153.218082,231.8344116,-144.275206,20.92552185,-14.33990532,20.26748657,59.99100113,-0.209999993,23.46532211,-0.28585323,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-67.58610151,122608.2903,172.9358513,122959.3161,52.09905231,124288.1994,-88.26414834,1138.02865,150.4930945,1136.92999,31.27203646,1116.42167,-67.51734658,123285.2686,0.0,0.0,0.0,0.0,-88.83710614,1130.33803,-34.28006488,14.28258,0.0,0.0,60.23,0.03,3.066939077,0.360931552,0,-86.13274534,110472.8276,155.5523118,111400.5386,34.3545494,113832.6458,89.02045263,1153.77611,-32.02261117,1151.94501,-151.5358777,1131.07047,-85.41081852,111902.004,140.0136964,1955.71506,0.0,0.0,88.49333146,1145.53616,147.2444238,13.36703,0.0,0.0,60.388,-0.14,2.714538871,-3.054551792,0,-86.12701576,110422.6811,155.5007456,111350.3921,34.30871277,113757.426,-128.0446081,42.1153,90.05750624,52.55257,-79.90469411,38.4531,-85.44519599,111826.7842,139.2516625,1930.64179,0.0,0.0,-156.6753091,39.00243,-35.28274102,19.95899,-136.0488285,8.97239,60.39,-0.14,48.1683038,0.901750348,0,-23.15093985,134030.2188,-143.8577312,131784.5938,97.26471465,131536.3594,47.88665776,33.11920166,-93.27667648,60.00709534,88.50861021,54.8286438,-23.24432391,132446.2031,-16.57562261,1549.449585,0.0,0.0,10.58258069,41.55921936,157.640083,27.44293213,43.93158208,9.349822998,59.56100082,0.0,65.69803975,-1.068925857,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
81.81837314,132336.7191,-38.17617789,131684.814,-158.1764585,132386.8656,82.33403516,275.03122,-37.06463977,273.74945,-157.1336753,273.38323,81.82410272,132136.1329,0.0,0.0,0.0,0.0,82.71218731,274.11567,0.0,0.0,0.0,0.0,60.0,0.0,13.63934273,0.00248611,0,77.60140377,131133.2021,-42.35876979,131108.1288,-162.3590504,131158.2754,-110.6152319,279.97519,130.0556899,277.96098,9.992383947,277.59476,77.62432208,131133.2021,0.0,0.0,0.0,0.0,-110.1855136,278.51031,0.0,0.0,0.0,0.0,59.999,0.01,13.25260773,-2.984952417,0,77.57848546,131108.1288,-42.39887684,131057.9823,-162.4106166,131183.3486,-110.844415,276.4961,129.8608843,277.41165,10.14135297,275.03122,77.59567419,131108.1288,0.0,0.0,0.0,0.0,-110.2714573,276.31299,0.0,0.0,0.0,0.0,60.0,0.0,13.59663694,-2.975765114,0,81.70257942,132752.9063,-38.23517016,132614.2656,-158.2827765,132829.7969,82.38373369,273.5595703,-36.93878318,272.5067139,-156.9424475,272.2492065,81.73004361,132728.1719,0.0,0.0,0.0,0.0,82.83417101,272.7642212,0.0,0.0,0.0,0.0,60.0,0.0,13.7858072,0.000428277,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-65.94744222,131985.6933,174.0989556,131935.5467,54.08721586,132010.7666,-66.87563385,331.97843,173.0962795,332.71087,53.23923832,330.69666,-65.92452391,131985.6933,0.0,0.0,0.0,0.0,-66.84698596,331.79532,0.0,0.0,0.0,0.0,59.999,0.0,11.33081387,0.021102288,0,-70.9194934,131029.3203,169.1482551,130883.3359,49.09515387,131112.8125,102.6644915,335.7868042,-17.58087277,337.0914307,-137.3757997,336.381897,-70.89202921,131009.5859,0.0,0.0,0.0,0.0,102.5656176,336.4162598,0.0,0.0,0.0,0.0,60.0,0.0,11.14467067,-3.031951573,0,-70.92071588,130581.5902,169.125682,130531.4436,49.13113093,130581.5902,102.6224707,333.2602,-17.53250853,333.99264,-137.4525751,333.2602,-70.88633841,130556.5169,0.0,0.0,0.0,0.0,102.5422566,333.44331,0.0,0.0,0.0,0.0,60.0,0.0,11.15698291,-3.029671166,0,-65.87868728,132010.7666,174.1390627,131383.9348,54.15024122,132085.9864,-66.53758875,328.86556,173.1650344,329.96422,53.35955946,328.49934,-65.86149855,131835.2537,0.0,0.0,0.0,0.0,-66.67509862,329.04867,0.0,0.0,0.0,0.0,60.0,0.0,11.44899467,0.010616547,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
